500
86 4
364 -861 810
-140 892 705
652 -552 715
153 -994 65
917 158 747
98 -993 511
117 -257 248
-331 -635 419
-375 973 750
-348 -831 790
188 93 29
137 504 141
-623 -552
12 106
-660 670

80 4
213 889 3
-979 -767 306
303 -459 110
704 -615 308
-432 644 910
889 -843 220
-785 -696 100
611 -663 325
44 -580 594
125 237 692
-858 -364 608
-634 -730 793
262 -867 443
-546 493 272
-660 -155 707
-190 401 106
-801 -270 730
-527 -917 434
-159 129 741
485 -336 51
286 523 434
521 990 850
606 472 142
-619 -773 2
848 -110 265
-57 -424 48
341 -227 595
-407 -467 461
369 -172 772
-605 168 920
171 939 174
283 -803 425
894 645 745
-816 -393 241
-953 123 189
337 -256 188
-751 -797 228
900 -268 266
273 -486 384
307 356 624
-112 -780 948
525 -746 690
-672 -624 674
-177 -766 617
-373 356 464
-153 406 466
-743 84 552
-865 184 687
760 78 856
-78 -850 601
472 132 247
-973 -823 255
-188 -828 758
105 -486 124
502 169 971
-461 -453 830
-192 945 45
-954 -30 325
366 -49 804
596 660 114
-803 322 322
-502 121 370
-428 890 112
612 -471 637
-626 956 636
-782 638 101
-659 845 270
936 -308 383
386 -591 882
-821 852 348
-148 -35 73
-102 -120 680
898 -492 406
-274 -632 146
-617 -821 278
-392 -542 354
-315 180 236
959 679 877
30 -361 355
382 935 321
38 796
-664 -328
1 258
-533 744

96 6
86 -592 182
992 897 587
-26 705 108
769 -53 571
705 209 912
476 -805 62
659 -657 1
-298 729 279
-164 -644 638
766 578 946
833 151 158
100 -862 326
-294 359 393
988 424 950
-973 -403 393
-489 -511 313
-280 -808 264
-297 -410 306
-110 51 755
93 -42 669
15 -132 540
-410 428 348
30 610 241
-608 717 188
546 188 852
-360 -952 199
796 -821 527
-742 914 182
-71 354 494
56 -467 879
-65 -652 977
906 -69 723
-16 -382 434
-532 -437 457
-740 951 832
508 -6 61
-903 556 385
33 -562 813
358 -290 569
-131 -666 261
-46 470 216
789 93 873
-885 -13 476
180 -819 769
-229 560 488
-992 440 665
17 443 413
-764 160 483
-224 -985 587
-252 918 754
-680 986 670
-234 162 529
-106 163 598
360 -831 97
-698 649 621
605 -217 735
813 -43 957
-292 616 379
257 -260 24
-406 -962 377
-487 465 588
799 -584 768
-91 280 464
774 -734 17
-170 98 932
308 95 140
154 -246 328
790 -21 870
-2 547 90
282 421 547
-632 -454 812
625 468 280
977 -718 940
354 -144 470
-749 -859 974
454 368 550
-646 -137 121
-269 796 90
501 417 738
-270 214 384
481 91 780
882 653 89
292 -925 708
-155 -977 962
-615 -883 510
933 -407 365
-982 277 114
604 -704 236
-913 -810 291
-547 78 687
723 -309 549
-974 -832 679
501 116 778
-181 -476 728
478 923 774
664 992 775
705 -852
-736 515
-729 -340
43 -300
-924 812
601 -497

56 9
-545 149 412
333 -139 624
662 -466 624
-217 -826 356
10 -926 187
393 -539 898
-430 679 966
538 -879 381
806 -141 347
-142 107 608
335 -773 858
150 118 151
613 -531 612
-343 -15 482
744 -411 589
-571 580 399
-232 888 208
-53 -906 307
275 -918 818
492 677 26
711 55 499
176 -324 602
966 -354 135
954 -121 308
-255 457 669
-523 647 84
-560 940 725
-365 -753 850
-979 -203 300
545 -533 547
104 121 631
68 627 583
-540 -531 593
-611 856 796
-370 672 350
-776 124 581
-240 -15 831
437 -691 876
275 -879 502
577 238 704
-643 -645 652
84 -946 929
-161 -612 828
-630 -36 998
179 498 14
341 939 431
-714 -206 567
-63 -413 68
-283 879 388
796 71 948
-882 483 418
569 -742 271
-942 -587 794
955 730 313
-567 42 246
933 428 184
701 -794
-336 185
-372 637
-173 -67
173 184
235 -960
115 472
279 37
550 417

55 5
-17 -591 777
-698 640 835
-594 -303 266
743 -644 637
349 -20 246
980 -490 807
-287 707 593
-898 167 715
-217 235 172
-961 -188 123
-348 925 41
751 -716 16
100 683 492
280 503 575
-463 -523 920
66 390 443
697 122 539
331 -344 290
-968 -9 881
-269 -658 288
-882 606 663
988 -22 133
-854 814 948
-420 829 653
-169 -727 32
707 6 543
585 -581 636
-381 74 626
932 -352 534
-783 -899 408
-874 -59 252
-741 -553 287
943 498 595
260 -351 801
911 -826 593
-303 -259 44
-504 30 157
-595 520 89
-308 287 521
420 585 334
-907 -156 133
329 326 81
-946 -614 982
767 -677 164
371 -155 115
-651 830 258
443 -154 346
27 -653 85
140 -705 193
-685 573 930
-798 408 552
-603 480 195
-532 535 228
146 268 867
-225 -250 324
-122 -259
-220 365
819 -801
850 968
808 -574

22 4
-119 896 664
-990 327 524
269 871 370
538 -149 381
-194 -423 166
924 -284 48
-438 -686 827
32 39 926
-491 493 544
287 -679 729
771 -831 572
-230 532 81
-706 -650 444
-872 -23 421
-561 -897 954
-218 -602 136
148 272 518
854 852 491
-382 -172 114
472 644 854
-814 473 282
-582 777 791
9 -975
141 -726
-548 -17
-746 990

35 2
-975 -274 55
227 -973 713
108 788 165
-907 -102 134
206 197 78
831 807 58
38 -280 330
899 -660 626
-455 -737 574
511 -669 691
595 2 108
355 55 945
963 -300 136
-881 413 486
-527 -232 567
-376 72 208
-261 -47 118
350 -133 525
-800 -341 590
-199 116 194
470 -896 50
-324 -566 794
93 -668 887
943 413 817
-972 502 294
-972 997 682
-918 -137 10
261 -228 384
-825 -826 813
158 -216 807
-690 731 722
-828 -414 965
-218 120 872
269 731 958
895 330 809
946 527
491 -729

64 3
936 835 293
-553 83 762
-963 -4 205
-158 461 620
-305 -836 708
-581 482 4
-960 -180 388
-150 -421 119
964 906 447
782 -111 7
250 -171 703
-961 -126 115
-181 390 569
221 -282 40
-210 374 552
598 409 2
-921 -50 327
-804 624 15
228 -391 206
97 -62 124
251 -835 752
-602 -937 677
659 -16 11
211 780 763
754 770 102
107 759 546
-288 -572 456
-861 -737 596
-908 -572 975
-150 993 757
447 129 13
-343 534 509
733 330 770
694 -26 169
332 582 547
-353 -683 749
35 -193 762
-227 537 832
-867 689 301
854 656 344
-915 972 545
428 -936 378
15 224 380
-479 -835 967
755 -584 221
-953 63 639
-398 -838 117
-122 382 988
142 -190 563
878 -862 927
299 -123 316
-232 -218 124
596 535 62
866 812 791
190 -247 186
-439 383 128
696 -745 652
-243 -528 383
861 986 932
293 380 357
-716 -247 595
-872 548 487
-904 -69 826
881 569 464
-276 -874
-393 574
-691 830

16 3
344 842 83
-574 617 569
475 -314 65
-871 165 837
265 194 784
-418 -378 323
170 -793 773
-62 -238 888
-686 76 681
-352 819 567
540 -20 572
770 -768 151
-13 -687 125
-863 -164 433
-396 255 808
229 -384 539
350 -941
782 -358
124 -369

13 6
-478 -325 819
675 585 721
-455 347 429
947 26 432
-46 757 459
-226 936 574
-355 832 97
-73 -843 70
-626 -398 508
570 -850 2
18 -729 814
613 316 419
-909 -480 913
8 -408
112 405
-507 11
890 556
-446 -868
-889 -108

75 6
379 -28 399
572 -321 374
121 771 833
465 -853 15
270 -242 247
694 -49 939
-570 -724 244
21 170 596
-508 65 10
461 506 964
-596 -587 772
-801 -725 146
-321 71 773
-545 -912 487
-419 -362 942
252 651 391
-762 -537 166
666 978 754
917 -983 603
137 -499 930
-45 301 795
258 -407 80
0 -979 799
-63 824 34
898 991 702
-315 -863 534
-838 197 138
-762 536 727
-819 -123 840
949 488 488
508 -911 948
119 515 881
-820 -662 210
330 -536 193
48 -530 844
710 756 726
-206 716 251
202 716 528
-717 -329 327
-836 525 544
-502 -91 955
61 -170 60
-449 208 78
-701 894 865
-504 509 420
-55 -409 845
819 674 524
855 -69 597
-92 341 780
46 687 399
-701 -928 62
704 -749 621
-39 649 48
504 -628 295
-271 -659 666
-889 -429 4
-686 842 93
-265 680 740
166 655 514
-228 225 387
-818 847 28
-875 274 633
-606 -868 503
-23 109 697
866 -657 847
155 918 54
567 680 633
-625 -806 576
660 -300 538
-584 800 47
541 465 232
226 -637 923
-512 -202 623
728 -109 424
-266 -497 500
-902 193
-173 -181
122 919
949 863
229 698
820 780

66 1
-954 764 105
-650 -107 363
86 -170 99
-17 313 419
76 -142 415
-41 791 634
-435 534 126
-674 858 759
-299 296 60
-301 51 746
-350 779 810
-579 546 469
-113 -435 439
236 -875 307
-949 782 926
-845 -105 325
-303 -136 482
543 510 619
810 826 290
-999 38 90
600 768 724
705 895 913
28 368 728
662 -175 450
-616 193 645
175 -677 819
424 -147 151
15 -146 253
168 -286 73
406 256 639
585 686 993
-460 -895 960
530 379 584
298 697 648
-815 236 232
-420 862 194
-914 -980 692
634 -532 552
-61 540 860
282 -282 275
178 -32 350
969 963 66
-140 117 164
609 -220 759
-351 87 872
256 -575 534
-985 893 927
682 316 97
901 -261 614
439 620 36
-389 854 445
-386 -712 906
-174 210 908
-981 -391 792
-486 -822 481
-633 328 612
272 -246 436
-158 784 118
599 670 83
456 508 175
685 26 241
-238 -507 361
-68 -901 324
-747 -248 18
-11 477 150
120 -808 187
311 689

93 4
-820 165 568
-431 937 610
114 -432 734
-740 -429 118
118 422 69
469 -834 64
-635 -992 434
513 18 391
494 -416 850
153 259 110
759 45 436
907 -62 689
-892 591 707
-458 904 234
258 902 888
326 -842 88
-527 -992 240
134 956 84
451 -262 877
885 -37 646
-944 586 543
166 704 973
677 -737 935
-377 -983 884
608 512 321
-48 318 547
577 -503 710
-819 896 588
257 459 655
989 -820 824
477 414 20
-977 -797 164
-257 -354 185
79 -950 423
758 -755 356
981 475 432
198 -342 926
356 93 999
-188 -170 298
842 -478 153
380 -344 820
413 -961 151
481 589 264
-877 162 379
316 -610 892
886 812 677
-771 80 999
134 -958 270
-659 -767 109
920 930 342
-536 -736 374
-210 950 474
104 -176 627
594 45 913
101 -541 972
-429 424 826
-905 330 420
254 741 342
-624 367 368
-49 334 409
-745 975 922
696 238 661
-12 251 77
-268 609 20
35 -742 591
-688 -813 518
260 519 438
-14 -641 38
19 758 715
712 407 627
-692 -557 115
940 22 461
521 311 560
-863 673 939
667 -795 144
275 -714 540
416 248 450
-313 698 383
-697 11 716
931 234 193
-632 778 661
804 189 365
390 120 852
865 74 779
-519 -347 916
538 35 358
-52 -700 859
-401 72 540
-869 192 121
-718 -895 526
654 195 418
-2 477 570
-746 -381 74
553 -825
-651 537
-321 286
-389 728

78 4
-316 278 24
-353 -375 61
73 320 312
555 835 158
-185 -223 983
104 407 834
178 388 435
-950 -54 384
-425 796 237
133 95 549
-48 273 751
616 94 163
218 -714 26
-18 956 77
915 -405 240
456 -293 999
489 406 987
-919 -66 715
-689 544 59
-139 -880 174
549 -902 283
-690 912 301
716 -905 739
-394 292 489
893 610 576
-131 -916 534
928 766 72
298 719 771
-331 -529 594
-107 770 185
-666 198 778
-204 667 428
857 -476 879
-117 -720 959
-736 228 886
-597 336 918
-136 -257 778
-948 -971 822
-305 -99 362
233 -234 91
-140 -4 55
-8 102 605
-438 -250 431
-794 -835 576
-354 -178 38
-28 874 659
-11 670 235
-920 928 921
-712 -398 804
419 -982 455
-560 -862 178
-126 704 162
-246 763 767
-183 152 944
1000 596 374
382 -603 66
398 -948 200
934 809 763
419 -576 248
-320 -778 604
496 -467 721
706 -155 151
-452 724 950
336 881 149
-843 -779 356
482 -620 972
-745 322 86
-356 46 946
901 408 750
-962 251 537
-954 -308 177
192 -203 154
12 246 301
245 -500 109
113 -781 552
507 -552 736
339 -280 547
935 5 863
43 166
858 -649
19 170
-732 96

4 1
551 -653 31
-853 220 708
791 -572 702
-205 -179 339
-625 -204

14 8
869 -693 496
-446 -561 820
354 134 245
-602 168 705
-175 -245 828
-859 960 870
428 -389 410
-26 173 478
534 -279 525
492 -76 336
-945 848 546
956 -310 540
-999 -664 958
-126 -821 474
896 652
342 551
530 268
866 922
739 -338
-7 134
837 -807
-932 -868

93 2
564 451 247
719 -766 460
-338 -251 803
-749 306 402
-193 -175 801
-439 -104 653
633 -321 256
-345 547 757
-786 770 699
-9 -776 574
715 995 962
-176 509 417
-27 -854 576
-234 -340 477
690 -4 124
-378 -406 959
-309 87 545
-814 -958 503
511 -324 202
588 486 135
526 -965 424
473 82 926
841 626 860
-706 -73 54
-307 -883 546
689 -283 450
-668 16 478
897 -239 277
-985 565 883
287 -87 636
-857 143 836
-546 -128 199
9 58 114
319 -567 681
293 -423 765
323 262 353
61 -206 846
226 -366 498
795 -807 216
46 -52 186
166 -115 67
833 -471 151
256 26 502
-273 -899 199
833 -650 318
-781 945 56
19 930 716
97 789 907
926 544 985
-491 513 427
-155 -799 707
-548 -431 558
341 -991 608
-146 298 538
-658 -829 556
578 -905 728
236 502 10
580 -273 885
693 -808 425
156 -18 221
-803 -454 57
-280 390 637
-175 115 605
-967 -336 428
-387 -772 951
-669 -189 586
-620 -594 411
-774 596 222
-481 741 266
-621 204 824
-33 528 956
-219 111 730
928 -918 437
476 512 183
-520 -239 714
-579 -158 242
356 60 830
103 601 994
576 -956 275
354 390 343
582 610 678
953 -263 997
969 -346 260
-734 -997 88
134 -680 702
648 -743 166
76 416 329
-973 -919 540
-301 303 135
392 -619 935
224 302 330
-444 -699 95
944 -776 238
421 316
-811 542

60 1
8 269 403
-165 710 684
982 -260 848
824 -366 791
-698 -474 921
-318 -681 346
134 275 674
-990 801 168
968 -679 592
-601 966 215
631 649 421
785 181 411
-762 902 957
-885 280 434
-388 -399 601
-281 990 652
-890 281 555
-865 -854 507
778 -378 548
-920 -217 706
-438 -783 370
-451 -340 157
-957 -293 605
990 -924 734
606 567 266
-834 964 911
-520 -508 758
208 271 996
-507 -990 416
909 -103 253
994 -39 891
-471 -249 525
-728 -640 696
577 66 155
484 977 566
301 -625 338
-574 361 531
145 -701 470
-296 -685 250
926 632 973
722 630 809
-296 876 718
988 -544 112
-396 -685 852
-250 743 812
448 -186 258
479 -379 484
867 -931 921
-471 -231 651
996 994 188
-219 293 256
-723 -256 351
833 -915 3
-922 -648 679
812 140 110
-752 955 457
-689 -947 895
-424 305 945
129 -889 107
242 823 376
-388 929

70 7
506 165 556
295 649 804
-721 -469 397
536 0 252
-866 -857 835
-387 951 320
178 -421 405
922 751 739
214 -529 545
-776 -937 374
207 -159 433
-607 -856 345
-440 -412 558
-463 542 846
501 673 267
-193 -565 967
785 54 199
-511 532 480
189 797 223
595 189 579
-776 -76 736
673 979 781
-3 636 900
-227 -617 653
617 -352 984
264 357 170
-350 -267 18
-648 231 558
-573 236 987
-646 -95 968
-686 573 968
-162 74 799
870 982 166
-109 618 308
373 -715 109
-65 908 894
165 70 423
12 492 367
999 -104 1
291 309 173
-436 208 433
-227 428 985
468 680 877
871 -583 515
-314 -180 679
-519 947 211
-56 -128 845
876 291 690
326 -981 321
80 527 9
968 588 441
114 -826 275
215 555 653
-26 910 765
553 462 257
299 -776 179
507 787 360
-614 224 587
181 18 878
995 -491 259
372 882 447
-279 639 664
-692 -966 841
-123 -556 347
907 441 752
633 -266 727
678 109 558
129 401 50
-653 433 847
330 -940 271
986 560
591 386
496 686
-992 -513
688 -49
291 119
307 831

11 1
-750 -642 534
251 -272 695
-735 397 720
-483 -710 863
446 -571 369
-712 148 1
-638 156 612
-816 -383 931
310 -55 833
421 -731 958
-983 589 367
-479 -799

17 7
824 601 472
57 239 264
-770 894 754
299 11 296
-370 66 558
-652 -63 645
-279 -959 796
406 -557 433
-356 -318 24
500 533 183
495 -947 275
782 395 559
-133 196 29
480 388 944
805 471 834
979 257 749
246 -577 688
390 -886
-634 -124
439 356
-392 754
-498 -34
232 -531
935 -4

45 8
-560 -858 944
-735 265 490
-468 -631 281
-549 169 502
101 -508 451
-495 -936 501
-191 45 939
829 -929 171
946 -990 801
933 -690 787
432 831 666
195 -114 543
-165 -241 479
-516 412 186
248 721 437
-771 -868 639
-963 78 864
994 921 645
-902 760 779
882 347 491
390 -72 723
617 -74 78
900 636 669
645 39 847
234 -315 237
-194 -29 824
165 -75 891
618 -909 670
-724 386 588
319 -854 779
-635 -833 784
-130 599 655
46 949 669
-942 -1 967
-842 -244 146
157 401 834
30 356 670
824 362 640
243 847 370
-746 -947 992
-602 380 191
249 -966 442
-501 784 984
737 746 14
-968 6 258
-335 -817
-995 978
-733 -131
-871 706
183 443
508 -931
-641 555
-293 461

31 9
-899 -371 560
-738 706 58
630 701 425
16 -797 552
-231 -101 83
-193 -295 852
-717 -893 797
270 981 590
571 -795 461
-769 997 692
679 610 933
-492 811 321
-537 -153 224
412 -121 532
-282 364 638
746 -150 236
-380 -188 881
-108 -244 733
-618 -457 292
335 311 117
776 318 514
-758 -83 966
-197 -995 631
-872 -743 374
-25 -455 200
-640 473 784
-74 124 663
253 -619 991
-878 -685 764
-551 -940 724
-346 -782 282
392 -176
-583 274
617 176
-272 -68
169 -578
958 438
579 183
57 -931
-975 -131

33 2
26 -146 844
-880 -139 428
-599 696 781
797 -725 803
625 677 831
578 -383 544
-576 -173 980
337 -744 474
977 -837 220
836 -461 416
955 250 564
-318 -351 701
-778 677 456
240 -529 636
-889 592 590
122 -773 37
683 -983 755
952 -32 721
-754 351 375
574 271 492
563 -88 131
620 483 473
791 755 711
-773 433 9
489 51 886
-801 -250 444
885 -435 365
-924 -488 887
-562 -802 127
226 -599 250
-685 108 883
310 606 400
567 185 780
529 534
-552 290

95 9
-214 268 627
281 -826 229
-927 -168 596
936 684 318
-143 -420 470
634 220 179
260 -146 670
254 924 615
662 340 784
206 881 24
492 993 330
749 -279 355
-860 -317 455
-622 -899 772
-813 178 930
301 214 844
400 -606 252
-847 -413 89
-860 978 867
627 -104 337
473 -927 521
969 -301 351
315 820 183
509 250 539
483 -125 852
96 -350 830
624 302 745
484 -814 621
-357 -960 332
-480 -30 714
-150 447 639
614 -311 280
397 -401 300
948 -427 693
166 53 837
822 -272 156
840 -122 476
71 -507 813
815 454 355
-758 -906 648
-309 790 709
-720 951 86
656 688 735
1000 -401 89
-112 302 162
900 773 204
205 -648 969
-587 8 644
-818 -652 114
512 370 215
281 100 129
515 -786 49
-251 -413 186
-135 -400 765
-327 -242 423
-515 164 223
889 781 833
-614 -91 884
-643 526 570
249 763 277
121 613 891
2 308 177
855 362 397
754 644 103
-735 -97 265
15 -897 352
397 4 630
-217 874 447
291 912 623
-45 -894 257
50 968 246
685 628 822
781 -331 854
602 434 89
217 265 905
197 -833 494
-453 -790 803
956 28 730
466 543 171
178 432 756
132 -511 882
-115 578 755
-619 -921 499
995 -609 483
-246 308 933
-281 -297 582
451 831 6
625 600 17
-510 -464 514
-311 948 556
870 -539 575
173 228 629
924 807 276
-249 -277 215
485 995 589
768 -419
832 52
729 633
-762 320
-590 -990
-206 -14
806 -361
-839 -882
487 -83

7 7
-78 759 446
-172 369 182
-512 648 691
583 -843 446
-419 723 540
700 -465 547
145 496 686
-503 -842
526 318
-84 163
-231 -223
396 807
510 -538
-638 260

29 3
933 678 106
432 329 709
-587 -624 515
-466 -219 491
583 -556 540
501 306 765
-22 -214 628
937 954 781
-923 -416 499
428 -872 29
-529 -813 560
-99 690 988
-321 616 869
-675 -722 412
369 -776 433
-92 -509 662
208 185 621
80 -415 142
692 39 101
-728 167 742
-804 -551 559
-285 -629 104
-312 201 610
-784 282 228
-630 -59 927
-813 42 826
284 706 979
895 -74 894
873 431 305
-68 710
-923 25
-913 -12

16 3
-808 -443 917
-632 358 389
680 -959 863
-133 779 987
994 -160 375
-794 -348 685
39 -819 233
-322 -250 240
-372 614 211
519 147 586
-233 -306 735
95 495 160
318 -974 386
444 293 203
3 -797 102
-672 -474 147
777 -667
-41 -219
-800 134

59 2
-548 -719 457
-424 -838 217
880 -272 196
460 130 787
693 -880 525
318 240 375
-448 199 246
269 -640 681
421 497 101
706 -686 684
768 377 821
283 26 195
294 342 852
-964 522 466
-455 434 255
518 467 709
441 368 20
-367 -881 775
58 493 445
487 -341 754
-222 -756 790
141 -5 440
142 767 33
-782 809 505
153 321 559
-75 657 682
320 983 824
-389 190 657
-169 814 44
496 -975 107
-73 282 454
609 687 571
866 681 559
-755 386 763
-31 355 504
641 710 225
526 -5 73
487 340 573
-411 -33 901
602 -66 649
-647 -864 677
221 -952 437
-735 142 401
166 -158 547
105 -510 767
-154 -826 583
980 492 350
273 713 422
942 174 990
473 546 577
-782 -969 582
-422 -920 318
215 -169 166
50 -93 293
-630 -109 623
367 -180 456
827 -209 542
696 840 151
-467 353 360
-146 922
715 -946

61 1
-973 912 671
-203 981 620
-225 -499 96
-348 -160 641
-878 606 956
-761 879 496
-410 -685 134
975 586 836
562 478 595
63 -183 844
-84 -819 276
40 -224 969
83 321 307
-897 -362 989
933 25 404
-236 982 754
-580 -200 621
460 692 417
-892 -938 663
-115 321 888
-874 358 479
-179 -113 970
-157 908 131
339 -403 520
318 -465 731
121 -850 410
824 -499 316
391 -75 516
908 480 66
900 595 855
251 675 25
-773 -87 34
120 -557 565
-419 260 317
667 -368 407
976 -942 322
-973 -70 749
-289 415 755
-122 -492 365
-684 -407 433
331 620 7
170 1 297
431 -217 871
991 238 274
-752 455 497
214 62 856
130 -612 920
-606 654 668
-37 699 617
-516 292 130
-84 -859 520
660 -892 525
-682 536 373
377 -350 141
-2 353 359
81 -887 188
-242 653 809
-569 542 749
505 -649 136
-344 -593 552
397 -539 289
833 28

11 2
150 -229 276
-658 562 314
855 -176 421
-974 -720 977
-925 -317 783
-102 446 563
945 -945 728
143 738 892
-650 520 221
709 709 275
313 224 86
-205 246
-337 -519

52 7
358 -543 869
-552 -193 154
738 -424 825
-810 656 277
-92 -455 639
-595 949 136
650 930 526
51 -598 3
-75 -695 795
-365 -398 301
-245 537 420
261 -665 732
839 -411 470
-841 700 840
94 760 591
-937 28 665
696 -77 406
-318 254 649
-122 740 426
830 -384 419
-615 -949 664
262 -731 278
-230 244 94
931 619 952
-971 820 869
-769 236 97
-820 -700 726
307 898 877
857 515 800
256 880 270
763 -386 591
782 -516 306
644 -726 134
96 -555 381
845 765 455
258 279 22
-778 195 864
-456 -48 724
176 486 634
-116 -613 133
542 177 160
436 -121 907
567 -100 41
-845 -312 18
611 -406 542
-693 -725 447
-902 695 327
25 323 142
141 -918 997
-829 -706 380
-659 -119 544
-777 -317 71
-347 495
-690 -435
904 139
394 839
700 -117
-111 272
47 -860

53 4
316 -263 368
679 -346 742
-139 791 593
868 -594 169
-64 -165 531
323 -488 704
-714 -964 171
38 601 303
-414 662 646
-558 106 563
865 856 19
56 -221 311
750 180 387
-74 340 905
146 585 129
-399 -919 82
165 -624 762
-177 17 471
632 -974 151
143 187 342
-64 5 438
-670 -658 112
314 681 835
753 -139 852
-790 890 753
46 -412 99
656 -476 570
-710 598 415
-27 -604 777
948 -871 7
900 -552 363
715 320 276
203 -576 69
473 -259 781
-386 -714 950
-412 789 876
413 51 779
-638 -759 186
694 315 882
895 58 698
225 760 371
-380 827 172
124 220 730
769 -212 646
204 61 720
767 -60 134
-117 691 910
166 -120 668
840 82 144
-243 -53 955
-604 850 932
-496 -159 823
-264 520 187
-492 259
-318 -738
426 -549
724 -125

47 4
522 276 724
-288 588 189
-688 721 782
59 -942 440
-717 126 895
96 934 707
100 -400 668
305 782 833
-108 -777 358
-723 -612 892
646 -50 305
373 288 908
-792 192 694
-538 -516 966
-690 536 854
-962 421 479
-770 -541 539
726 -588 165
-289 -41 491
25 -466 715
378 -606 488
277 -770 262
577 -394 532
-394 462 312
-384 370 881
-125 994 26
592 23 65
454 642 727
806 157 557
-740 -48 952
-530 -805 301
-503 -983 615
285 -564 998
829 465 907
-183 473 827
620 -551 227
932 731 158
-675 273 224
-591 -178 11
-682 -766 247
-654 -418 66
64 850 257
-687 523 845
-37 -501 664
934 -551 30
653 -856 347
-831 437 728
-79 702
966 996
645 -593
264 613

33 4
238 150 897
362 -744 94
-491 -439 993
938 -143 234
-998 225 45
-852 -209 247
720 575 341
-815 -885 315
756 586 450
705 560 971
-655 -738 527
545 -357 150
-152 -545 25
-604 -543 721
-206 -500 374
694 -789 516
-782 739 39
-248 -227 979
367 -927 905
-556 -616 991
-309 -859 540
26 -291 407
-466 -296 353
1 -675 870
-868 -860 188
941 505 981
-205 911 944
-236 837 781
-284 -279 619
-566 -700 598
41 432 149
-778 -381 36
-644 41 307
539 733
-193 -299
867 -601
540 -762

40 2
-770 76 839
10 238 958
137 220 318
400 552 308
-455 -592 271
-120 915 793
463 807 351
781 -262 20
783 352 843
-345 -149 703
292 -806 604
280 387 691
85 -484 616
617 109 640
-801 -917 353
32 462 19
-287 -484 347
353 11 998
-551 -623 878
481 -273 347
-794 -809 687
-271 350 861
-212 -249 533
312 -874 957
-573 -668 495
-556 644 512
-706 -848 745
-586 -708 731
-447 277 318
707 0 876
517 -431 772
-260 305 326
848 971 823
683 935 868
-176 -123 897
767 185 850
-635 428 155
-444 235 579
518 242 993
-5 -277 869
-437 -695
-873 196

20 2
-121 81 266
203 205 258
890 -28 344
-773 877 440
244 627 620
432 -442 914
672 934 808
-591 -466 838
-188 -280 335
-233 -296 30
-317 -315 629
-222 975 638
-194 546 491
-788 -848 843
968 -804 376
-894 629 871
373 574 626
340 -971 433
524 461 593
676 710 448
364 139
-156 -143

26 8
-413 409 332
957 827 566
62 540 719
-26 -759 155
442 -312 457
-595 190 333
529 432 598
-671 958 564
846 -389 324
726 131 785
384 617 589
-368 52 830
384 438 740
622 -193 95
-533 -286 137
-588 -962 958
110 259 150
-488 90 334
453 242 921
-919 -979 246
663 921 652
-216 -950 377
-671 278 22
-64 -678 63
-654 819 149
-101 646 218
961 -765
795 971
-423 -821
771 21
-7 -644
299 -517
-157 -687
-942 -210

9 3
676 353 752
-500 55 436
-224 940 401
719 -765 440
388 335 968
-94 -985 196
-356 445 738
796 -866 59
-425 -462 49
-999 568
879 -627
798 744

8 1
35 -271 356
-895 736 699
-188 -447 663
247 263 253
-173 -792 635
-119 -798 98
626 -72 642
-757 549 338
236 -643

40 6
-50 -502 400
-318 -529 119
685 -495 919
-769 230 628
170 756 328
573 43 165
934 -492 256
-843 -726 501
-343 125 953
-778 768 339
930 844 756
958 -721 293
-12 950 935
-301 -397 542
-648 164 660
510 958 19
-451 -172 590
418 533 188
712 -375 660
447 603 527
-489 -298 776
648 -436 21
192 457 497
-870 -581 655
-725 505 607
-255 -414 743
917 -686 137
489 522 847
-372 -736 413
-296 -526 877
518 909 842
-814 -958 359
-847 955 937
-500 -390 787
-238 -881 451
-422 735 960
-677 331 331
727 722 741
-832 -845 698
-132 871 464
-795 182
843 -702
-269 -851
615 -498
460 -468
-305 546

91 3
-103 97 397
-706 -356 907
-126 -539 175
-346 -708 961
-507 223 851
966 -656 584
889 -381 485
-95 798 466
-897 -97 390
224 724 186
-781 -154 409
69 155 887
-167 520 540
477 -85 230
-720 -148 844
-963 416 498
191 35 72
241 647 936
430 898 667
-406 494 164
364 795 752
-45 472 59
81 223 892
34 -101 921
320 -183 876
344 -9 344
427 -235 117
941 830 615
101 50 603
-573 -903 303
413 -52 784
310 625 215
-279 871 136
-428 -314 129
-348 853 636
436 393 511
61 288 742
754 -415 786
535 -560 616
-21 89 823
963 -148 569
493 -871 566
117 -590 912
-53 286 478
-530 193 215
141 -699 552
-59 -513 944
476 -275 748
587 99 438
633 406 531
925 152 710
908 718 970
389 -724 280
620 -306 448
556 -454 835
142 -972 316
13 240 399
-77 -362 958
-340 -341 411
360 942 546
240 -13 320
-332 21 375
-472 -327 178
-17 -467 412
539 -415 51
356 580 361
-588 -423 184
-470 -80 453
657 -400 454
-801 -10 534
-782 -415 965
777 -779 598
277 -131 824
540 508 391
57 106 674
-439 974 53
-998 -584 677
293 -930 507
-24 430 456
-657 -436 154
-513 -218 421
72 894 779
-495 545 330
709 192 345
432 266 282
629 -946 678
-55 -137 521
-483 -699 677
-162 840 284
733 -439 472
-459 299 930
-600 577
-548 -872
-848 413

20 3
708 183 684
-221 106 675
-743 540 227
-122 -902 799
55 -66 39
596 421 540
